txn_id,account_id,booking_date,value_date,amount,fee_amount,currency,txn_type,channel,category,merchant,status,reference,counterparty,description,source_system
TXN000148,ACC10070,2024-01-14,2024-01-14,30.11,0.0,USD,DEBIT,CARD,Subscription,Amazon,POSTED,REF546930,CP2933,Subscription via CARD,SETTLEMENT_FEED
TXN000149,ACC10042,2024-08-19,2024-08-21,258.13,0.0,EUR,CREDIT,MOBILE,Payroll,ATM Network,POSTED,REF205558,CP1909,Payroll via MOBILE,SETTLEMENT_FEED
TXN000150,ACC10031,2024-06-02,2024-06-04,27.72,0.0,USD,CREDIT,CARD,Interest,Stripe Payout,POSTED,REF432985,CP2149,Interest via CARD,SETTLEMENT_FEED
TXN000151,ACC10033,2024-07-09,2024-07-09,430.72,0.0,USD,DEBIT,ACH,Subscription,Delta Air,SETTLED,REF159455,CP1215,Subscription via ACH,SETTLEMENT_FEED
TXN000152,ACC10075,2024-05-19,2024-05-19,26.99,0.0,EUR,CREDIT,CARD,Transfer,Home Depot,POSTED,REF656842,CP2227,Transfer via CARD,SETTLEMENT_FEED
TXN000153,ACC10003,2024-05-05,2024-05-05,87.17,0.0,USD,CREDIT,CARD,Restaurant,Amazon,POSTED,REF267156,CP1871,Restaurant via CARD,SETTLEMENT_FEED
TXN000154,ACC10040,2024-04-09,2024-04-11,68.15,0.0,GBP,DEBIT,CARD,Restaurant,Stripe Payout,POSTED,REF884267,CP8956,Restaurant via CARD,SETTLEMENT_FEED
TXN000155,ACC10050,2024-04-13,2024-04-13,17.65,0.0,USD,CREDIT,CARD,Retail,ATM Network,SETTLED,REF694639,CP1363,Retail via CARD,SETTLEMENT_FEED
TXN000156,ACC10016,2024-04-03,2024-04-03,42.18,0.0,USD,DEBIT,CARD,Fee,Fedwire Hub,PENDING,REF205753,CP3543,Fee via CARD,SETTLEMENT_FEED
TXN000157,ACC10004,2024-02-07,2024-02-07,162.33,0.0,USD,DEBIT,ONLINE,Restaurant,Fedwire Hub,POSTED,REF813554,CP5004,Restaurant via ONLINE,SETTLEMENT_FEED
TXN000158,ACC10079,2024-07-08,2024-07-08,356.72,0.0,USD,CREDIT,MOBILE,Payroll,Amazon,SETTLED,REF184857,CP7064,Payroll via MOBILE,SETTLEMENT_FEED
TXN000159,ACC10069,2024-07-18,2024-07-18,200.0,2.5,GBP,DEBIT,ATM,Transfer,Whole Foods,PENDING,REF370180,CP5910,Transfer via ATM,SETTLEMENT_FEED
TXN000160,ACC10031,2024-07-02,2024-07-02,178.14,0.0,USD,DEBIT,ONLINE,Transfer,Delta Air,POSTED,REF425438,CP2753,Transfer via ONLINE,SETTLEMENT_FEED
TXN000161,ACC10031,2024-01-19,2024-01-20,41.95,0.0,USD,DEBIT,ACH,Fee,CVS Pharmacy,POSTED,REF178085,CP1316,Fee via ACH,SETTLEMENT_FEED
TXN000162,ACC10025,2024-07-15,2024-07-15,203.87,0.0,USD,DEBIT,ACH,Retail,Fedwire Hub,PENDING,REF979472,CP1365,Retail via ACH,SETTLEMENT_FEED
TXN000163,ACC10018,2024-02-06,2024-02-06,490.13,0.0,EUR,CREDIT,ACH,Utilities,Amazon,SETTLED,REF334735,CP5834,Utilities via ACH,SETTLEMENT_FEED
TXN000164,ACC10052,2024-07-26,2024-07-27,51.01,0.0,USD,DEBIT,ACH,ATM Withdrawal,Whole Foods,SETTLED,REF413110,CP2009,ATM Withdrawal via ACH,SETTLEMENT_FEED
TXN000165,ACC10007,2024-04-15,2024-04-17,3127.35,0.0,GBP,DEBIT,WIRE,Utilities,CVS Pharmacy,POSTED,REF264527,CP6547,Utilities via WIRE,SETTLEMENT_FEED
TXN000166,ACC10025,2024-06-10,2024-06-11,470.91,0.0,USD,DEBIT,CHECK,Grocery,Uber,POSTED,REF743604,CP9429,Grocery via CHECK,SETTLEMENT_FEED
TXN000167,ACC10061,2024-05-07,2024-05-08,225.1,0.0,USD,DEBIT,ACH,Grocery,Delta Air,POSTED,REF995332,CP1890,Grocery via ACH,SETTLEMENT_FEED
TXN000168,ACC10038,2024-04-11,2024-04-12,163.18,0.0,USD,CREDIT,CARD,Restaurant,ATM Network,POSTED,REF650052,CP1457,Restaurant via CARD,SETTLEMENT_FEED
TXN000169,ACC10047,2024-03-08,2024-03-08,33.35,0.0,USD,DEBIT,CARD,Restaurant,Starbucks,PENDING,REF683364,CP7727,Restaurant via CARD,SETTLEMENT_FEED
TXN000170,ACC10062,2024-06-02,2024-06-03,222.91,0.0,EUR,DEBIT,CARD,Healthcare,Netflix,POSTED,REF800230,CP7046,Healthcare via CARD,SETTLEMENT_FEED
TXN000171,ACC10074,2024-05-30,2024-05-31,46.35,0.0,USD,DEBIT,CARD,Restaurant,Internal Transfer,POSTED,REF513738,CP5791,Restaurant via CARD,SETTLEMENT_FEED
TXN000172,ACC10017,2024-02-01,2024-02-01,80.0,0.0,USD,CREDIT,ATM,Utilities,Home Depot,SETTLED,REF759198,CP3453,Utilities via ATM,SETTLEMENT_FEED
TXN000173,ACC10045,2024-03-08,2024-03-08,383.75,0.0,EUR,CREDIT,MOBILE,Retail,Amazon,POSTED,REF894542,CP7548,Retail via MOBILE,SETTLEMENT_FEED
TXN000174,ACC10060,2024-02-12,2024-02-13,60.0,15.0,EUR,CREDIT,ATM,Subscription,Amazon,POSTED,REF323527,CP3774,Subscription via ATM,SETTLEMENT_FEED
TXN000175,ACC10030,2024-02-05,2024-02-05,16.55,0.0,USD,DEBIT,CARD,Retail,ATM Network,PENDING,REF773190,CP1980,Retail via CARD,SETTLEMENT_FEED
TXN000176,ACC10065,2024-07-15,2024-07-15,60.18,0.0,USD,CREDIT,CARD,Healthcare,City Power,POSTED,REF409019,CP4528,Healthcare via CARD,SETTLEMENT_FEED
TXN000177,ACC10057,2024-02-14,2024-02-14,60.0,0.0,USD,CREDIT,ATM,Grocery,Starbucks,POSTED,REF372667,CP8743,Grocery via ATM,SETTLEMENT_FEED
TXN000178,ACC10029,2024-07-02,2024-07-03,939.95,2.5,USD,DEBIT,WIRE,Transfer,Internal Transfer,REVERSED,REF652164,CP4969,Transfer via WIRE,SETTLEMENT_FEED
TXN000179,ACC10071,2024-07-08,2024-07-09,206.36,0.0,USD,CREDIT,MOBILE,Transfer,Whole Foods,POSTED,REF521810,CP5448,Transfer via MOBILE,SETTLEMENT_FEED
TXN000180,ACC10039,2024-06-03,2024-06-05,272.57,0.0,USD,DEBIT,CARD,Utilities,Amazon,POSTED,REF813703,CP1618,Utilities via CARD,SETTLEMENT_FEED
TXN000181,ACC10067,2024-07-28,2024-07-28,18.67,0.0,GBP,DEBIT,MOBILE,Fee,Delta Air,POSTED,REF839974,CP6456,Fee via MOBILE,SETTLEMENT_FEED
TXN000182,ACC10050,2024-05-27,2024-05-27,63.81,0.0,USD,DEBIT,CARD,Restaurant,Home Depot,POSTED,REF152150,CP6663,Restaurant via CARD,SETTLEMENT_FEED
TXN000183,ACC10075,2024-07-19,2024-07-20,89.51,0.0,EUR,CREDIT,CARD,Payroll,Amazon,PENDING,REF981215,CP3382,Payroll via CARD,SETTLEMENT_FEED
TXN000184,ACC10073,2024-08-27,2024-08-28,95.56,0.0,USD,DEBIT,ACH,Subscription,City Power,POSTED,REF968066,CP6054,Subscription via ACH,SETTLEMENT_FEED
TXN000185,ACC10021,2024-04-13,2024-04-14,60.79,0.0,EUR,CREDIT,CARD,Restaurant,Home Depot,POSTED,REF764091,CP8515,Restaurant via CARD,SETTLEMENT_FEED
TXN000186,ACC10067,2024-03-28,2024-03-30,345.75,0.0,GBP,DEBIT,ACH,Grocery,Fedwire Hub,POSTED,REF567022,CP7559,Grocery via ACH,SETTLEMENT_FEED
TXN000187,ACC10064,2024-04-04,2024-04-04,628.14,0.0,USD,DEBIT,ACH,Retail,City Power,POSTED,REF607935,CP4690,Retail via ACH,SETTLEMENT_FEED
TXN000188,ACC10034,2024-06-26,2024-06-27,357.08,0.0,USD,DEBIT,ONLINE,Healthcare,Netflix,POSTED,REF463018,CP3187,Healthcare via ONLINE,SETTLEMENT_FEED
TXN000189,ACC10073,2024-06-24,2024-06-26,8823.54,0.0,USD,DEBIT,WIRE,Restaurant,Amazon,POSTED,REF266837,CP4631,Restaurant via WIRE,SETTLEMENT_FEED
TXN000190,ACC10037,2024-07-10,2024-07-11,4454.87,15.0,USD,DEBIT,WIRE,Grocery,Whole Foods,POSTED,REF329255,CP3480,Grocery via WIRE,SETTLEMENT_FEED
TXN000191,ACC10010,2024-04-06,2024-04-06,338.33,0.0,USD,CREDIT,MOBILE,Transfer,Chase Settlement,POSTED,REF176547,CP2457,Transfer via MOBILE,SETTLEMENT_FEED
TXN000192,ACC10062,2024-04-04,2024-04-06,759.04,0.0,EUR,CREDIT,ONLINE,ATM Withdrawal,Whole Foods,PENDING,REF304894,CP5706,ATM Withdrawal via ONLINE,SETTLEMENT_FEED
TXN000193,ACC10004,2024-03-14,2024-03-15,240.56,0.0,USD,CREDIT,ONLINE,Transfer,Home Depot,PENDING,REF243121,CP9445,Transfer via ONLINE,SETTLEMENT_FEED
TXN000194,ACC10008,2024-02-14,2024-02-15,33.77,0.0,EUR,DEBIT,CARD,Fee,Amazon,PENDING,REF774416,CP6587,Fee via CARD,SETTLEMENT_FEED
TXN000195,ACC10023,2024-02-27,2024-02-28,788.03,0.0,USD,DEBIT,ACH,Restaurant,Internal Transfer,POSTED,REF848916,CP8081,Restaurant via ACH,SETTLEMENT_FEED
TXN000196,ACC10076,2024-03-10,2024-03-11,3051.59,15.0,GBP,DEBIT,WIRE,Subscription,Amazon,PENDING,REF508411,CP9644,Subscription via WIRE,SETTLEMENT_FEED
TXN000197,ACC10000,2024-04-04,2024-04-04,29.08,0.0,EUR,DEBIT,MOBILE,Fee,Whole Foods,POSTED,REF987964,CP2998,Fee via MOBILE,SETTLEMENT_FEED
TXN000198,ACC10007,2024-07-29,2024-07-30,41.25,0.0,GBP,CREDIT,CARD,ATM Withdrawal,Home Depot,REVERSED,REF532047,CP8950,ATM Withdrawal via CARD,SETTLEMENT_FEED
TXN000199,ACC10062,2024-02-26,2024-02-27,323.67,0.0,EUR,CREDIT,ONLINE,Travel,Stripe Payout,PENDING,REF122005,CP5098,Travel via ONLINE,SETTLEMENT_FEED
TXN000200,ACC10017,2024-05-15,2024-05-15,20.0,0.0,USD,DEBIT,ATM,Travel,City Power,SETTLED,REF775373,CP1278,Travel via ATM,SETTLEMENT_FEED
TXN000202,ACC10070,2024-05-07,2024-05-08,299.96,0.0,USD,CREDIT,ACH,Transfer,Uber,SETTLED,REF498305,CP7389,Transfer via ACH,SETTLEMENT_FEED
TXN000203,ACC10008,2024-01-25,2024-01-25,20.0,0.0,EUR,DEBIT,ATM,ATM Withdrawal,Delta Air,POSTED,REF281381,CP1155,ATM Withdrawal via ATM,SETTLEMENT_FEED
TXN000204,ACC10071,2024-03-24,2024-03-24,88.88,0.0,USD,CREDIT,ONLINE,Payroll,Amazon,SETTLED,REF710211,CP9296,Payroll via ONLINE,SETTLEMENT_FEED
TXN000205,ACC10066,2024-02-01,2024-02-01,60.48,0.0,USD,CREDIT,ACH,Travel,ACME Payroll,POSTED,REF990839,CP1789,Travel via ACH,SETTLEMENT_FEED
TXN000206,ACC10005,2024-07-17,2024-07-17,254.05,0.0,USD,CREDIT,ACH,Transfer,Home Depot,SETTLED,REF376779,CP6745,Transfer via ACH,SETTLEMENT_FEED
TXN000207,ACC10035,2024-06-18,2024-06-18,40.0,0.0,EUR,CREDIT,ATM,Transfer,CVS Pharmacy,POSTED,REF816913,CP8031,Transfer via ATM,SETTLEMENT_FEED
TXN000208,ACC10020,2024-02-29,2024-03-02,38.68,0.0,USD,CREDIT,ACH,Interest,Starbucks,POSTED,REF893391,CP7884,Interest via ACH,SETTLEMENT_FEED
TXN000209,ACC10016,2024-06-05,2024-06-07,126.93,0.0,USD,DEBIT,ACH,Travel,Uber,POSTED,REF360850,CP4052,Travel via ACH,SETTLEMENT_FEED
TXN000210,ACC10044,2024-05-26,2024-05-28,75.47,0.0,USD,DEBIT,CHECK,Healthcare,Amazon,POSTED,REF603607,CP7142,Healthcare via CHECK,SETTLEMENT_FEED
TXN000211,ACC10048,2024-04-14,2024-04-14,95.38,0.0,USD,CREDIT,CARD,Payroll,Chase Settlement,SETTLED,REF768614,CP7937,Payroll via CARD,SETTLEMENT_FEED
TXN000212,ACC10018,2024-05-10,2024-05-12,1347.62,0.0,EUR,DEBIT,ONLINE,Healthcare,Internal Transfer,POSTED,REF749300,CP9350,Healthcare via ONLINE,SETTLEMENT_FEED
TXN000213,ACC10074,2024-08-27,2024-08-28,92.6,0.0,USD,DEBIT,CARD,Healthcare,Starbucks,POSTED,REF533431,CP5631,Healthcare via CARD,SETTLEMENT_FEED
TXN000214,ACC10073,2024-04-22,2024-04-23,111.49,0.0,USD,DEBIT,CARD,Transfer,Amazon,POSTED,REF628360,CP1005,Transfer via CARD,SETTLEMENT_FEED
TXN000215,ACC10051,2024-06-19,2024-06-19,176.39,0.0,EUR,DEBIT,ONLINE,Healthcare,Whole Foods,POSTED,REF946967,CP9700,Healthcare via ONLINE,SETTLEMENT_FEED
TXN000216,ACC10013,2024-03-19,2024-03-19,268.37,0.0,GBP,DEBIT,CHECK,Grocery,CVS Pharmacy,POSTED,REF324990,CP9151,Grocery via CHECK,SETTLEMENT_FEED
TXN000217,ACC10075,2024-07-12,2024-07-12,100.0,0.0,EUR,DEBIT,ATM,Transfer,Starbucks,POSTED,REF336583,CP6748,Transfer via ATM,SETTLEMENT_FEED
TXN000218,ACC10046,2024-08-25,2024-08-25,29.73,0.0,GBP,CREDIT,MOBILE,Payroll,Netflix,SETTLED,REF390191,CP2834,Payroll via MOBILE,SETTLEMENT_FEED
TXN000219,ACC10030,2024-08-13,2024-08-13,1163.07,0.0,USD,CREDIT,ONLINE,Transfer,Fedwire Hub,REVERSED,REF915495,CP6235,Transfer via ONLINE,SETTLEMENT_FEED
TXN000221,ACC10059,2024-03-20,2024-03-20,11.62,0.0,GBP,CREDIT,CARD,Healthcare,Amazon,POSTED,REF150696,CP3050,Healthcare via CARD,SETTLEMENT_FEED
TXN000222,ACC10008,2024-08-22,2024-08-22,8.79,0.0,EUR,CREDIT,CARD,Interest,Fedwire Hub,POSTED,REF347527,CP7184,Interest via CARD,SETTLEMENT_FEED
TXN000224,ACC10053,2024-05-30,2024-06-01,286.36,0.0,USD,DEBIT,ACH,Healthcare,ATM Network,POSTED,REF913512,CP4033,Healthcare via ACH,SETTLEMENT_FEED
TXN000225,ACC10043,2024-02-18,2024-02-18,74.12,0.0,USD,DEBIT,ACH,Subscription,Starbucks,SETTLED,REF884113,CP5446,Subscription via ACH,SETTLEMENT_FEED
TXN000226,ACC10044,2024-06-26,2024-06-26,85.83,0.0,USD,CREDIT,CARD,Travel,Internal Transfer,POSTED,REF740267,CP4231,Travel via CARD,SETTLEMENT_FEED
TXN000227,ACC10001,2024-06-03,2024-06-04,10.97,0.0,USD,CREDIT,CARD,Transfer,Home Depot,POSTED,REF141259,CP1925,Transfer via CARD,SETTLEMENT_FEED
TXN000228,ACC10069,2024-02-12,2024-02-12,136.78,0.0,GBP,CREDIT,CHECK,Healthcare,Amazon,POSTED,REF472536,CP1748,Healthcare via CHECK,SETTLEMENT_FEED
TXN000229,ACC10014,2024-08-10,2024-08-11,214.86,0.0,USD,CREDIT,ONLINE,Transfer,Fedwire Hub,SETTLED,REF566513,CP9566,Transfer via ONLINE,SETTLEMENT_FEED
TXN000230,ACC10040,2024-02-25,2024-02-27,407.41,0.0,GBP,DEBIT,ONLINE,Payroll,Whole Foods,POSTED,REF864809,CP1543,Payroll via ONLINE,SETTLEMENT_FEED
TXN000231,ACC10049,2024-04-10,2024-04-11,56.48,0.0,EUR,DEBIT,CHECK,Healthcare,Amazon,POSTED,REF732592,CP7567,Healthcare via CHECK,SETTLEMENT_FEED
TXN000232,ACC10014,2024-05-10,2024-05-10,26.45,0.0,USD,DEBIT,CARD,Subscription,ACME Payroll,POSTED,REF432089,CP9729,Subscription via CARD,SETTLEMENT_FEED
TXN000233,ACC10013,2024-04-21,2024-04-22,21.9,0.0,GBP,DEBIT,ACH,Fee,Home Depot,PENDING,REF691007,CP4403,Fee via ACH,SETTLEMENT_FEED
TXN000234,ACC10015,2024-04-24,2024-04-26,3890.83,0.0,USD,DEBIT,WIRE,Subscription,Starbucks,REVERSED,REF588082,CP2355,Subscription via WIRE,SETTLEMENT_FEED
TXN000235,ACC10036,2024-03-15,2024-03-15,1809.78,0.0,USD,CREDIT,CHECK,Retail,Amazon,POSTED,REF356609,CP5602,Retail via CHECK,SETTLEMENT_FEED
TXN000236,ACC10026,2024-05-04,2024-05-04,42.93,0.0,USD,DEBIT,ONLINE,Fee,CVS Pharmacy,POSTED,REF270716,CP2042,Fee via ONLINE,SETTLEMENT_FEED
TXN000237,ACC10028,2024-03-05,2024-03-05,32.89,0.0,USD,CREDIT,CARD,Subscription,ATM Network,POSTED,REF357934,CP5092,Subscription via CARD,SETTLEMENT_FEED
TXN000238,ACC10011,2024-04-09,2024-04-09,2.41,0.0,USD,DEBIT,CARD,Fee,Delta Air,POSTED,REF375519,CP4363,Fee via CARD,SETTLEMENT_FEED
TXN000239,ACC10026,2024-04-18,2024-04-18,398.88,0.0,USD,CREDIT,ACH,ATM Withdrawal,Home Depot,POSTED,REF829271,CP1052,ATM Withdrawal via ACH,SETTLEMENT_FEED
TXN000240,ACC10030,2024-05-22,2024-05-23,22.41,0.0,USD,CREDIT,CARD,Grocery,Internal Transfer,POSTED,REF764216,CP1902,Grocery via CARD,SETTLEMENT_FEED
TXN000241,ACC10007,2024-08-23,2024-08-24,34.61,0.0,GBP,CREDIT,MOBILE,Interest,Home Depot,POSTED,REF808799,CP5514,Interest via MOBILE,SETTLEMENT_FEED
TXN000242,ACC10050,2024-08-23,2024-08-23,377.67,0.0,USD,CREDIT,MOBILE,Restaurant,CVS Pharmacy,POSTED,REF814347,CP4026,Restaurant via MOBILE,SETTLEMENT_FEED
TXN000243,ACC10007,2024-01-25,2024-01-27,457.45,0.0,GBP,DEBIT,ACH,Restaurant,Amazon,POSTED,REF980240,CP3619,Restaurant via ACH,SETTLEMENT_FEED
TXN000244,ACC10037,2024-01-13,2024-01-15,237.92,0.0,USD,DEBIT,ACH,Grocery,Uber,POSTED,REF593007,CP4812,Grocery via ACH,SETTLEMENT_FEED
TXN000245,ACC10000,2024-08-21,2024-08-21,41.98,0.0,EUR,DEBIT,CARD,Restaurant,Amazon,PENDING,REF503426,CP2159,Restaurant via CARD,SETTLEMENT_FEED
TXN000246,ACC10022,2024-04-03,2024-04-05,149.39,0.0,EUR,DEBIT,ONLINE,Subscription,Stripe Payout,POSTED,REF279785,CP1279,Subscription via ONLINE,SETTLEMENT_FEED
TXN000247,ACC10032,2024-04-20,2024-04-20,90.59,0.0,USD,DEBIT,ACH,Utilities,Internal Transfer,POSTED,REF419695,CP4604,Utilities via ACH,SETTLEMENT_FEED
TXN000248,ACC10027,2024-04-21,2024-04-21,200.0,0.0,USD,CREDIT,ATM,Healthcare,ATM Network,POSTED,REF137760,CP9099,Healthcare via ATM,SETTLEMENT_FEED
TXN000249,ACC10034,2024-05-12,2024-05-12,4261.76,0.0,USD,DEBIT,ACH,Utilities,City Power,POSTED,REF217676,CP3669,Utilities via ACH,SETTLEMENT_FEED
TXN000250,ACC10064,2024-05-25,2024-05-25,57.57,0.0,USD,DEBIT,MOBILE,Grocery,Starbucks,POSTED,REF574079,CP2465,Grocery via MOBILE,SETTLEMENT_FEED
TXN000251,ACC10008,2024-04-17,2024-04-18,43.42,0.0,EUR,CREDIT,CARD,Transfer,Netflix,SETTLED,REF338116,CP3329,Transfer via CARD,SETTLEMENT_FEED
TXN000252,ACC10003,2024-02-27,2024-02-28,13.29,0.0,USD,CREDIT,ACH,Interest,ACME Payroll,POSTED,REF921201,CP4407,Interest via ACH,SETTLEMENT_FEED
TXN000253,ACC10033,2024-03-19,2024-03-19,63.33,0.0,USD,CREDIT,CARD,Utilities,Delta Air,POSTED,REF780983,CP6394,Utilities via CARD,SETTLEMENT_FEED
TXN000254,ACC10079,2024-05-01,2024-05-03,390.65,0.0,USD,CREDIT,MOBILE,Payroll,Delta Air,POSTED,REF760074,CP8597,Payroll via MOBILE,SETTLEMENT_FEED
TXN000255,ACC10038,2024-06-20,2024-06-21,97.88,0.0,USD,DEBIT,CARD,Subscription,Internal Transfer,SETTLED,REF184907,CP9342,Subscription via CARD,SETTLEMENT_FEED
TXN000256,ACC10079,2024-01-23,2024-01-23,214.08,0.0,USD,CREDIT,ONLINE,Payroll,ACME Payroll,PENDING,REF822565,CP6421,Payroll via ONLINE,SETTLEMENT_FEED
TXN000257,ACC10041,2024-08-22,2024-08-22,401.96,0.0,EUR,CREDIT,ACH,Subscription,CVS Pharmacy,POSTED,REF338691,CP9739,Subscription via ACH,SETTLEMENT_FEED
TXN000258,ACC10031,2024-07-30,2024-08-01,89.59,0.0,USD,CREDIT,CARD,Payroll,Fedwire Hub,POSTED,REF766351,CP5522,Payroll via CARD,SETTLEMENT_FEED
TXN000259,ACC10004,2024-01-12,2024-01-12,17061.29,1.5,USD,DEBIT,WIRE,Healthcare,ATM Network,POSTED,REF534983,CP8414,Healthcare via WIRE,SETTLEMENT_FEED
TXN000260,ACC10077,2024-04-29,2024-05-01,110.08,0.0,USD,DEBIT,MOBILE,Travel,Fedwire Hub,POSTED,REF573813,CP6024,Travel via MOBILE,SETTLEMENT_FEED
TXN000261,ACC10013,2024-05-20,2024-05-20,3655.49,0.0,GBP,CREDIT,ONLINE,Travel,Fedwire Hub,POSTED,REF444957,CP7488,Travel via ONLINE,SETTLEMENT_FEED
TXN000262,ACC10020,2024-05-02,2024-05-03,33.01,0.0,USD,CREDIT,CARD,Payroll,City Power,POSTED,REF206809,CP4598,Payroll via CARD,SETTLEMENT_FEED
TXN000263,ACC10074,2024-02-14,2024-02-14,481.78,0.0,USD,CREDIT,ONLINE,Travel,ATM Network,POSTED,REF523894,CP2406,Travel via ONLINE,SETTLEMENT_FEED
TXN000264,ACC10057,2024-03-16,2024-03-18,461.01,0.0,USD,DEBIT,MOBILE,Retail,Fedwire Hub,SETTLED,REF178983,CP9083,Retail via MOBILE,SETTLEMENT_FEED
TXN000265,ACC10009,2024-08-15,2024-08-15,83.3,0.0,USD,CREDIT,MOBILE,ATM Withdrawal,City Power,POSTED,REF376952,CP2710,ATM Withdrawal via MOBILE,SETTLEMENT_FEED
TXN000266,ACC10044,2024-05-26,2024-05-26,5553.06,0.0,USD,DEBIT,WIRE,Subscription,Netflix,POSTED,REF629583,CP6898,Subscription via WIRE,SETTLEMENT_FEED
TXN000267,ACC10035,2024-04-06,2024-04-08,216.63,0.0,EUR,DEBIT,MOBILE,Retail,Stripe Payout,POSTED,REF431509,CP8823,Retail via MOBILE,SETTLEMENT_FEED
TXN000268,ACC10042,2024-01-15,2024-01-16,4109.7,0.0,EUR,CREDIT,WIRE,Subscription,Starbucks,POSTED,REF335706,CP3764,Subscription via WIRE,SETTLEMENT_FEED
TXN000269,ACC10050,2024-03-23,2024-03-25,48.51,0.0,USD,DEBIT,CARD,Grocery,Home Depot,POSTED,REF339091,CP9694,Grocery via CARD,SETTLEMENT_FEED
TXN000270,ACC10023,2024-06-19,2024-06-19,539.37,0.0,USD,CREDIT,MOBILE,Transfer,Chase Settlement,REVERSED,REF512538,CP1169,Transfer via MOBILE,SETTLEMENT_FEED
TXN000271,ACC10007,2024-01-31,2024-01-31,11.74,0.0,GBP,DEBIT,CARD,Payroll,Starbucks,POSTED,REF933930,CP6511,Payroll via CARD,SETTLEMENT_FEED
TXN000272,ACC10035,2024-01-24,2024-01-25,10.52,0.0,EUR,CREDIT,ONLINE,Interest,Home Depot,SETTLED,REF683557,CP5394,Interest via ONLINE,SETTLEMENT_FEED
TXN000273,ACC10033,2024-03-22,2024-03-22,86.15,0.0,USD,DEBIT,ACH,Subscription,Uber,SETTLED,REF740195,CP7877,Subscription via ACH,SETTLEMENT_FEED
TXN000274,ACC10006,2024-02-09,2024-02-10,1372.56,0.0,USD,DEBIT,WIRE,Grocery,Delta Air,POSTED,REF724702,CP1355,Grocery via WIRE,SETTLEMENT_FEED
TXN000275,ACC10005,2024-08-17,2024-08-18,42.75,0.0,USD,CREDIT,ACH,Fee,Uber,POSTED,REF524475,CP3160,Fee via ACH,SETTLEMENT_FEED
TXN000276,ACC10038,2024-03-18,2024-03-19,118.64,0.0,USD,DEBIT,CARD,Retail,CVS Pharmacy,SETTLED,REF656002,CP9954,Retail via CARD,SETTLEMENT_FEED
TXN000277,ACC10066,2024-07-01,2024-07-01,90.96,0.0,USD,CREDIT,CARD,Payroll,Whole Foods,POSTED,REF787667,CP8419,Payroll via CARD,SETTLEMENT_FEED
TXN000278,ACC10039,2024-01-08,2024-01-08,606.92,0.0,USD,CREDIT,MOBILE,Subscription,CVS Pharmacy,POSTED,REF457642,CP9873,Subscription via MOBILE,SETTLEMENT_FEED
TXN000279,ACC10026,2024-04-10,2024-04-10,841.55,0.0,USD,DEBIT,ACH,Grocery,Delta Air,POSTED,REF844085,CP3762,Grocery via ACH,SETTLEMENT_FEED
TXN000280,ACC10011,2024-06-14,2024-06-15,107.12,0.0,USD,DEBIT,CARD,Retail,City Power,POSTED,REF392362,CP2532,Retail via CARD,SETTLEMENT_FEED
TXN000281,ACC10055,2024-01-02,2024-01-03,20.0,0.0,USD,CREDIT,ATM,Payroll,Starbucks,SETTLED,REF851976,CP1678,Payroll via ATM,SETTLEMENT_FEED
TXN000282,ACC10007,2024-01-14,2024-01-15,158.43,0.0,GBP,DEBIT,ACH,Subscription,Uber,POSTED,REF356532,CP8158,Subscription via ACH,SETTLEMENT_FEED
TXN000283,ACC10070,2024-04-06,2024-04-06,94.04,0.0,USD,DEBIT,CARD,Healthcare,Delta Air,POSTED,REF529883,CP1884,Healthcare via CARD,SETTLEMENT_FEED
TXN000284,ACC10070,2024-06-13,2024-06-14,2285.61,0.0,USD,CREDIT,CHECK,Restaurant,CVS Pharmacy,POSTED,REF338344,CP5159,Restaurant via CHECK,SETTLEMENT_FEED
TXN000285,ACC10034,2024-07-26,2024-07-26,71.17,0.0,USD,CREDIT,CARD,Travel,Uber,SETTLED,REF641906,CP6168,Travel via CARD,SETTLEMENT_FEED
TXN000286,ACC10010,2024-07-22,2024-07-22,20.0,1.5,USD,CREDIT,ATM,Restaurant,ACME Payroll,POSTED,REF365938,CP7859,Restaurant via ATM,SETTLEMENT_FEED
TXN000287,ACC10014,2024-01-26,2024-01-26,1074.34,0.0,USD,DEBIT,ACH,Restaurant,Chase Settlement,POSTED,REF423283,CP6050,Restaurant via ACH,SETTLEMENT_FEED
TXN000288,ACC10000,2024-08-25,2024-08-27,172.75,0.0,EUR,CREDIT,CARD,Grocery,Amazon,POSTED,REF650659,CP6367,Grocery via CARD,SETTLEMENT_FEED
TXN000289,ACC10017,2024-02-18,2024-02-18,25.46,2.5,USD,DEBIT,ATM,Interest,Delta Air,POSTED,REF580764,CP9386,Interest via ATM,SETTLEMENT_FEED
TXN000290,ACC10043,2024-02-17,2024-02-18,22.43,0.0,USD,CREDIT,MOBILE,Fee,City Power,POSTED,REF313031,CP9789,Fee via MOBILE,SETTLEMENT_FEED
TXN000291,ACC10042,2024-08-11,2024-08-11,218.16,0.0,EUR,CREDIT,ACH,Subscription,Amazon,POSTED,REF237892,CP9101,Subscription via ACH,SETTLEMENT_FEED
TXN000292,ACC10074,2024-07-22,2024-07-23,34.32,0.0,USD,DEBIT,ACH,Fee,Fedwire Hub,PENDING,REF746514,CP8912,Fee via ACH,SETTLEMENT_FEED
